44,244,In Amenas,Zarzaitine,Algeria,IAM,DAUZ,28.05155,9.642911,1847,1.0,N,Africa/Algiers
45,5555,Guemar Airport,Guemar,Algeria,ELU,DAUO,33.5114,6.776789999999999,203,1.0,N,Africa/Algiers
46,5554,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,Algeria,BMW,DATM,21.375,0.923889,1303,1.0,N,Africa/Algiers
47,5553,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,CBH,DAOR,31.6457,-2.26986,2661,1.0,N,Africa/Algiers
48,5552,Batna Airport,Batna,Algeria,BLJ,DABT,35.752106,6.308589,2697,1.0,N,Africa/Algiers
49,6492,Ain Arnat Airport,Setif,Algeria,QSF,DAAS,36.1781,5.32449,3360,1.0,U,Africa/Algiers
50,7408,Tsletsi Airport,Djelfa,Algeria,QDJ,DAFI,34.6657,3.3510000000000004,10,1.0,U,Africa/Algiers
51,1970,Pago Pago Intl,Pago Pago,American Samoa,PPG,NSTU,-14.331,-170.7105,32,-11.0,U,Pacific/Pago_Pago
52,7627,Fitiuta Airport,Fiti\\'uta,American Samoa,FTI,NSFQ,-14.216110999999998,-169.42361100000002,110,-11.0,U,Pacific/Pago_Pago
53,7628,Ofu Airport,Ofu,American Samoa,OFU,\N,-14.184444000000001,-169.67,9,-11.0,U,Pacific/Pago_Pago
54,944,Mbanza Congo,M'banza-congo,Angola,SSY,FNBC,-6.269897,14.247025,1860,1.0,N,Africa/Luanda
55,945,Benguela,Benguela,Angola,BUG,FNBG,-12.609025,13.403711,118,1.0,N,Africa/Luanda
56,946,Cabinda,Cabinda,Angola,CAB,FNCA,-5.596992,12.188353,66,1.0,N,Africa/Luanda
57,948,Huambo,Huambo,Angola,NOV,FNHU,-12.808878,15.760547,5587,1.0,N,Africa/Luanda
58,949,Kuito,Kuito,Angola,SVP,FNKU,-12.404633,16.947414000000002,5618,1.0,N,Africa/Luanda
59,951,Luanda 4 De Fevereiro,Luanda,Angola,LAD,FNLU,-8.858375,13.231178,243,1.0,N,Africa/Luanda
60,952,Malanje,Malanje,Angola,MEG,FNMA,-9.525086,16.312406,3868,1.0,N,Africa/Luanda
61,953,Menongue,Menongue,Angola,SPP,FNME,-14.657582999999999,17.719832999999998,4469,1.0,N,Africa/Luanda
62,955,Negage,Negage,Angola,GXG,FNNG,-7.754506,15.287728,4105,1.0,N,Africa/Luanda
63,956,Porto Amboim,Porto Amboim,Angola,PBN,FNPA,-10.721956,13.765528,16,1.0,N,Africa/Luanda
64,957,Saurimo,Saurimo,Angola,VHC,FNSA,-9.689067,20.431875,3584,1.0,N,Africa/Luanda
65,958,Soyo,Soyo,Angola,SZA,FNSO,-6.1410860000000005,12.371764,15,1.0,N,Africa/Luanda
66,959,Lubango,Lubango,Angola,SDD,FNUB,-14.924732999999998,13.575022,5778,1.0,N,Africa/Luanda
67,960,Luena,Luena,Angola,LUO,FNUE,-11.768086,19.897672,4360,1.0,N,Africa/Luanda
68,961,Uige,Uige,Angola,UGO,FNUG,-7.603067,15.027822,2720,1.0,N,Africa/Luanda
69,962,Xangongo,Xangongo,Angola,XGN,FNXA,-16.755417,14.965344,3635,1.0,N,Africa/Luanda
70,5633,Namibe Airport,Mocamedes,Angola,MSZ,FNMO,-15.261222,12.146756,210,1.0,N,Africa/Luanda
71,5632,Ondjiva Pereira Airport,Ondjiva,Angola,VPE,FNGI,-17.043464,15.683822,3566,1.0,N,Africa/Luanda
72,5631,Dundo Airport,Dundo,Angola,DUE,FNDU,-7.4008899999999995,20.8185,2451,1.0,N,Africa/Luanda
73,5630,Catumbela Airport,Catumbela,Angola,CBT,FNCT,-12.4792,13.4869,0,1.0,N,Africa/Luanda
74,7411,Lucapa Airport,Lucapa,Angola,LBZ,FNLK,-8.443056,20.732222,500,1.0,U,Africa/Luanda
75,7412,Kapanda Airport,Kapanda,Angola,KNP,FNCP,-9.771944,15.456110999999998,500,1.0,U,Africa/Luanda
76,2900,Wallblake,The Valley,Anguilla,AXA,TQPF,18.204833999999998,-63.055083999999994,127,-4.0,U,America/Anguilla
77,2874,V C Bird Intl,Antigua,Antigua and Barbuda,ANU,TAPA,17.136749,-61.792667,62,-4.0,U,America/Antigua
78,6074,Codrington Airport,Codrington,Antigua and Barbuda,BBQ,TAPH,17.6358,-61.8286,15,-4.0,U,America/Antigua
79,6869,Aeropuerto de Rafaela,Rafaela,Argentina,RAF,\N,-31.282071999999996,-61.501594,100,-3.0,N,America/Cordoba
80,2436,Comodoro Pierrestegui,Concordia,Argentina,COC,SAAC,-31.296944,-57.99663100000001,112,-3.0,N,America/Cordoba
81,2437,Gualeguaychu,Gualeguaychu,Argentina,GHU,SAAG,-33.010278,-58.61305600000001,75,-3.0,N,America/Cordoba
82,2439,General Urquiza,Parana,Argentina,PRA,SAAP,-31.794778000000004,-60.480361,243,-3.0,N,America/Cordoba
83,2440,Rosario,Rosario,Argentina,ROS,SAAR,-32.903611,-60.785,85,-3.0,N,America/Cordoba
84,2441,Sauce Viejo,Santa Fe,Argentina,SFN,SAAV,-31.711665999999997,-60.811668000000004,56,-3.0,N,America/Cordoba
85,2442,Aeroparque Jorge Newbery,Buenos Aires,Argentina,AEP,SABE,-34.559175,-58.415606000000004,18,-3.0,N,America/Cordoba
86,2443,Ambrosio L V Taravella,Cordoba,Argentina,COR,SACO,-31.323619,-64.207953,1604,-3.0,N,America/Cordoba
87,2447,La Plata,La Plata,Argentina,LPG,SADL,-34.972221999999995,-57.894693999999994,72,-3.0,N,America/Cordoba
88,2452,El Plumerillo,Mendoza,Argentina,MDZ,SAME,-32.831717,-68.792856,2310,-3.0,N,America/Cordoba
89,2453,Malargue,Malargue,Argentina,LGS,SAMM,-35.493596999999994,-69.574267,4683,-3.0,N,America/Cordoba
90,2454,San Rafael,San Rafael,Argentina,AFA,SAMR,-34.588314000000004,-68.40385400000001,2470,-3.0,N,America/Cordoba
91,2455,Catamarca,Catamarca,Argentina,CTC,SANC,-28.593214,-65.750925,1522,-3.0,N,America/Cordoba
92,2456,Santiago Del Estero,Santiago Del Estero,Argentina,SDE,SANE,-27.765617,-64.31012199999999,656,-3.0,N,America/Cordoba
93,2458,La Rioja,La Rioja,Argentina,IRJ,SANL,-29.381636,-66.795839,1436,-3.0,N,America/Cordoba
94,2460,Teniente Benjamin Matienzo,Tucuman,Argentina,TUC,SANT,-26.840861,-65.10494399999999,1495,-3.0,N,America/Cordoba
95,2461,San Juan,San Julian,Argentina,UAQ,SANU,-31.571471999999996,-68.418194,1959,-3.0,N,America/Cordoba
96,2462,Rio Cuarto Area De Material,Rio Cuarto,Argentina,RCU,SAOC,-33.085128000000005,-64.261314,1381,-3.0,N,America/Cordoba
97,2463,Villa Dolores,Villa Dolores,Argentina,VDR,SAOD,-31.945183,-65.146283,1915,-3.0,N,America/Cordoba
98,2467,San Luis,San Luis,Argentina,LUQ,SAOU,-33.273192,-66.356422,2329,-3.0,N,America/Cordoba
99,2468,Corrientes,Corrientes,Argentina,CNQ,SARC,-27.445503000000002,-58.761864,203,-3.0,N,America/Cordoba
100,2469,Resistencia,Resistencia,Argentina,RES,SARE,-27.449986,-59.056125,173,-3.0,N,America/Cordoba
101,2470,Formosa,Formosa,Argentina,FMA,SARF,-26.212722,-58.228111,194,-3.0,N,America/Cordoba
102,2471,Cataratas Del Iguazu,Iguazu Falls,Argentina,IGR,SARI,-25.737281,-54.47344399999999,916,-3.0,N,America/Cordoba
103,2472,Paso De Los Libres,Paso De Los Libres,Argentina,AOL,SARL,-29.689425,-57.152078,230,-3.0,N,America/Cordoba
104,2474,Posadas,Posadas,Argentina,PSS,SARP,-27.385839,-55.970728,430,-3.0,N,America/Cordoba
105,2476,Salta,Salta,Argentina,SLA,SASA,-24.855978,-65.48616899999999,4088,-3.0,N,America/Cordoba
106,2477,Jujuy,Jujuy,Argentina,JUJ,SASJ,-24.392778,-65.097778,3019,-3.0,N,America/Cordoba
107,2478,Oran,Oran,Argentina,ORA,SASO,-23.152779000000002,-64.32916999999999,1168,-3.0,N,America/Cordoba
108,2486,El Bolson,El Bolson,Argentina,EHL,SAVB,-41.943189000000004,-71.532289,1131,-3.0,N,America/Cordoba
109,2487,Comodoro Rivadavia,Comodoro Rivadavia,Argentina,CRD,SAVC,-45.785346999999994,-67.465508,190,-3.0,N,America/Cordoba
110,2488,Esquel,Esquel,Argentina,EQS,SAVE,-42.90795,-71.139472,2621,-3.0,N,America/Cordoba
111,2490,Almirante Zar,Trelew,Argentina,REL,SAVT,-43.2105,-65.270319,141,-3.0,N,America/Cordoba
112,2491,Gobernador Castello,Viedma,Argentina,VDM,SAVV,-40.869222,-63.000389,20,-3.0,N,America/Cordoba
113,2492,El Tehuelche,Puerto Madryn,Argentina,PMY,SAVY,-42.759161,-65.102725,426,-3.0,N,America/Cordoba
114,2494,Puerto Deseado,Puerto Deseado,Argentina,PUD,SAWD,-47.735292,-65.904097,266,-3.0,N,America/Cordoba
115,2495,Rio Grande,Rio Grande,Argentina,RGA,SAWE,-53.777667,-67.74938900000001,65,-3.0,N,America/Cordoba
116,2496,Rio Gallegos,Rio Gallegos,Argentina,RGL,SAWG,-51.608875,-69.312636,61,-3.0,N,America/Cordoba
117,2497,Ushuaia Malvinas Argentinas,Ushuaia,Argentina,USH,SAWH,-54.843278000000005,-68.29575,71,-3.0,N,America/Cordoba
118,2498,San Julian,San Julian,Argentina,ULA,SAWJ,-49.306775,-67.802589,190,-3.0,N,America/Cordoba
119,2499,Perito Moreno,Perito Moreno,Argentina,PMQ,SAWP,-46.537911,-70.978689,1410,-3.0,N,America/Cordoba
120,2500,Santa Cruz,Santa Cruz,Argentina,RZA,SAWU,-50.01655,-68.579197,364,-3.0,N,America/Cordoba
121,2501,Comandante Espora,Bahia Blanca,Argentina,BHI,SAZB,-38.724967,-62.16931700000001,246,-3.0,N,America/Cordoba
122,2508,Mar Del Plata,Mar Del Plata,Argentina,MDQ,SAZM,-37.934166999999995,-57.573333,71,-3.0,N,America/Cordoba
123,2509,Presidente Peron,Neuquen,Argentina,NQN,SAZN,-38.949,-68.155711,895,-3.0,N,America/Cordoba
124,2512,Santa Rosa,Santa Rosa,Argentina,RSA,SAZR,-36.588322,-64.275694,630,-3.0,N,America/Cordoba
125,2513,San Carlos De Bariloche,San Carlos De Bariloche,Argentina,BRC,SAZS,-41.151171999999995,-71.157542,2776,-3.0,N,America/Cordoba
126,2514,Tandil,Tandil,Argentina,TDL,SAZT,-37.237392,-59.227922,574,-3.0,N,America/Cordoba
127,2515,Villa Gesell,Villa Gesell,Argentina,VLG,SAZV,-37.235408,-57.029239000000004,32,-3.0,N,America/Cordoba
128,2517,Aviador C Campos,San Martin Des Andes,Argentina,CPC,SAZY,-40.075383,-71.137294,2569,-3.0,N,America/Cordoba
129,3988,Ministro Pistarini,Buenos Aires,Argentina,EZE,SAEZ,-34.822222,-58.535833,67,-3.0,N,America/Cordoba
130,4061,El Calafate,El Calafate,Argentina,FTE,SAWC,-50.280322,-72.05310300000001,669,-3.0,N,America/Cordoba
131,6032,Santa Teresita Airport,Santa Teresita,Argentina,SST,SAZL,-36.542317,-56.721756000000006,9,-3.0,N,America/Cordoba
132,6031,Gobernador Gregores Airport,Gobernador Gregores,Argentina,GGS,SAWR,-48.7831,-70.15,356,-3.0,N,America/Cordoba
133,6029,Antoine De St Exupery Airport,San Antonio Oeste,Argentina,OES,SAVN,-40.7512,-65.0343,85,-3.0,N,America/Cordoba
134,6028,Las Heras Airport,Las Heras,Argentina,LHS,SAVH,-46.533056,-68.951111,1082,-3.0,N,America/Cordoba
135,6027,General Enrique Mosconi Airport,Tartagal,Argentina,TTG,SAST,-22.619167,-63.793189,1472,-3.0,N,America/Cordoba
136,6033,Necochea Airport,Necochea,Argentina,NEC,SAZO,-38.483056,-58.817221999999994,72,-3.0,N,America/Cordoba
137,6030,Lago Argentino Airport,El Calafate,Argentina,ING,SAWA,-50.3361,-72.2486,732,-3.0,N,America/Cordoba
138,7221,ZAPALA,ZAPALA,Argentina,APZ,SAHZ,-38.9755,-70.11358100000001,3330,-3.0,N,America/Cordoba
139,7222,Rincon de los Sauces,Rincon de los Sauces,Argentina,RDS,\N,-37.390617,-68.904211,1969,-3.0,N,America/Cordoba
140,7223,Colonia Sarmiento,Colonia Sarmiento,Argentina,OLN,\N,-45.6,-69.083333,849,-3.0,N,America/Cordoba
141,7225,Rio Turbio,Rio Turbio,Argentina,RYO,\N,-51.533333,-72.3,1158,-3.0,N,America/Cordoba
142,7227,Caleta Olivia,Caleta Olivia,Argentina,CVI,\N,-46.4333,-67.5333,124,-3.0,N,America/Cordoba
143,7229,Sierra Grande,Sierra Grande,Argentina,SGV,SAVS,-41.592,-65.34100000000001,820,-3.0,N,America/Cordoba
144,7230,Ingeniero Jacobacci,Ingeniero Jacobacci,Argentina,IGB,SAVJ,-41.3,-69.5833,2936,-3.0,N,America/Cordoba
145,7232,El Chalten,El Chalten,Argentina,ELX,\N,-49.328889000000004,-72.93,1279,-3.0,N,America/Cordoba
146,7308,Aeropuerto Internacional Valle del Conlara,Merlo,Argentina,RLO,\N,-32.349803,-65.179932,100,-3.0,N,America/Cordoba
147,7311,Alto Rio Senguer Airport,Alto Rio Senguer,Argentina,ARR,SAVR,-45.016667,-70.81666700000001,2145,-3.0,N,America/Cordoba
148,7312,Jose de San Martin Airport,Jose de San Martin,Argentina,JSM,SAWS,-44.016667,-70.466667,4359,-3.0,N,America/Cordoba
149,8852,Gilberto Lavaque,Cafayate,Argentina,CFX,SASC,-26.06245,-65.93209499999999,5523,-3.0,S,America/Cordoba
150,8914,Termal,Rio Hondo,Argentina,RHD,SANH,-27.509946000000003,-64.936666,1181,-3.0,S,America/Cordoba
151,3964,Zvartnots,Yerevan,Armenia,EVN,UDYZ,40.147275,44.395881,2838,4.0,E,Asia/Yerevan
152,3965,Gyumri,Gyumri,Armenia,LWN,UDSG,40.750369,43.859342,5000,4.0,E,Asia/Yerevan
153,2895,Reina Beatrix Intl,Oranjestad,Aruba,AUA,TNCA,12.501389,-70.015221,60,-4.0,U,America/Aruba
154,6809,Maitland Airport,Maitland,Australia,MTL,YMND,-32.7033,151.488,75,10.0,O,Australia/Sydney
155,6808,Mudgee Airport,Mudgee,Australia,DGE,YMDG,-32.5625,149.611,1545,10.0,O,Australia/Sydney
156,6870,Whitsunday Airstrip,Airlie Beach,Australia,WSY,YWHI,-20.276,148.755,60,10.0,O,Australia/Brisbane
157,6807,Scone Airport,Scone,Australia,NSO,YSCO,-32.0372,150.832,745,10.0,O,Australia/Sydney
158,6806,Cessnock Airport,Cessnock,Australia,CES,YCNK,-32.7875,151.342,211,10.0,O,Australia/Sydney
159,6829,Orchid Beach,Fraser Island,Australia,OKB,KOKB,-24.95841,153.3145,6,10.0,O,Australia/Brisbane
160,3318,Bamaga Injinoo,Amberley,Australia,ABM,YBAM,-10.950833,142.459444,34,10.0,O,Australia/Brisbane
161,3319,Alice Springs,Alice Springs,Australia,ASP,YBAS,-23.806667,133.902222,1789,9.5,N,Australia/Darwin
162,3320,Brisbane Intl,Brisbane,Australia,BNE,YBBN,-27.384166999999998,153.1175,13,10.0,N,Australia/Brisbane
163,3321,Gold Coast,Coolangatta,Australia,OOL,YBCG,-28.164444,153.504722,21,10.0,N,Australia/Brisbane
164,3322,Cairns Intl,Cairns,Australia,CNS,YBCS,-16.885832999999998,145.755278,10,10.0,N,Australia/Brisbane
165,3323,Charleville,Charlieville,Australia,CTL,YBCV,-26.413334000000003,146.2625,1003,10.0,O,Australia/Brisbane
166,3324,Mount Isa,Mount Isa,Australia,ISA,YBMA,-20.663889,139.48861100000002,1121,10.0,O,Australia/Brisbane
